    TIME_START     ,    TIME_END    ,    IMAGES     
,,DJI_0550.JPG
00:00:10:000,00:00:10:100
,,DJI_0340.JPG
,,DJI_0341.JPG
,,DJI_0352.JPG
,,DJI_0353.JPG
,,DJI_0354.JPG
,,DJI_0398.JPG
,,DJI_0399.JPG
,,DJI_0400.JPG
,,DJI_0401.JPG
,,DJI_0412.JPG
,,DJI_0413.JPG
,,DJI_0414.JPG
,,DJI_0415.JPG
,,DJI_0460.JPG
,,DJI_0461.JPG
,,DJI_0462.JPG
,,DJI_0463.JPG
,,DJI_0476.JPG
,,DJI_0477.JPG
,,DJI_0478.JPG
,,DJI_0479.JPG
,,DJI_0525.JPG
,,DJI_0526.JPG
,,DJI_0527.JPG
,,DJI_0540.JPG
,,DJI_0549.JPG
,,DJI_0550.JPG
00:00:10:100,00:00:10:200
,,DJI_0339.JPG
,,DJI_0340.JPG
,,DJI_0341.JPG
,,DJI_0352.JPG
,,DJI_0353.JPG
,,DJI_0354.JPG
,,DJI_0398.JPG
,,DJI_0399.JPG
,,DJI_0400.JPG
,,DJI_0412.JPG
,,DJI_0413.JPG
,,DJI_0414.JPG
,,DJI_0415.JPG
,,DJI_0460.JPG
,,DJI_0461.JPG
,,DJI_0462.JPG
,,DJI_0463.JPG
,,DJI_0476.JPG
,,DJI_0477.JPG
,,DJI_0478.JPG
,,DJI_0479.JPG
,,DJI_0525.JPG
,,DJI_0526.JPG
,,DJI_0527.JPG
,,DJI_0540.JPG
,,DJI_0550.JPG
00:00:10:200,00:00:10:300
,,DJI_0339.JPG
,,DJI_0340.JPG
,,DJI_0341.JPG
,,DJI_0352.JPG
,,DJI_0353.JPG
,,DJI_0354.JPG
,,DJI_0397.JPG
,,DJI_0398.JPG
,,DJI_0399.JPG
,,DJI_0400.JPG
,,DJI_0413.JPG
,,DJI_0414.JPG
,,DJI_0415.JPG
,,DJI_0416.JPG
,,DJI_0460.JPG
,,DJI_0461.JPG
,,DJI_0462.JPG
,,DJI_0463.JPG
,,DJI_0477.JPG
,,DJI_0478.JPG
,,DJI_0479.JPG
,,DJI_0525.JPG
,,DJI_0526.JPG
,,DJI_0527.JPG
00:00:10:300,00:00:10:400
,,DJI_0293.JPG
,,DJI_0294.JPG
,,DJI_0339.JPG
,,DJI_0340.JPG
,,DJI_0341.JPG
,,DJI_0352.JPG
,,DJI_0353.JPG
,,DJI_0354.JPG
,,DJI_0355.JPG
,,DJI_0397.JPG
,,DJI_0398.JPG
,,DJI_0399.JPG
,,DJI_0400.JPG
,,DJI_0413.JPG
,,DJI_0414.JPG
,,DJI_0415.JPG
,,DJI_0416.JPG
,,DJI_0460.JPG
,,DJI_0461.JPG
,,DJI_0462.JPG
,,DJI_0463.JPG
,,DJI_0477.JPG
,,DJI_0478.JPG
,,DJI_0479.JPG
,,DJI_0525.JPG
,,DJI_0526.JPG
00:00:10:400,00:00:10:500
,,DJI_0293.JPG
,,DJI_0294.JPG
,,DJI_0339.JPG
,,DJI_0340.JPG
,,DJI_0341.JPG
,,DJI_0352.JPG
,,DJI_0353.JPG
,,DJI_0354.JPG
,,DJI_0355.JPG
,,DJI_0397.JPG
,,DJI_0398.JPG
,,DJI_0399.JPG
,,DJI_0400.JPG
,,DJI_0413.JPG
,,DJI_0414.JPG
,,DJI_0415.JPG
,,DJI_0416.JPG
,,DJI_0460.JPG
,,DJI_0461.JPG
,,DJI_0462.JPG
,,DJI_0463.JPG
,,DJI_0477.JPG
,,DJI_0478.JPG
,,DJI_0479.JPG
,,DJI_0525.JPG
,,DJI_0526.JPG
00:00:10:500,00:00:10:600
,,DJI_0293.JPG
,,DJI_0294.JPG
,,DJI_0295.JPG
,,DJI_0338.JPG
,,DJI_0339.JPG
,,DJI_0340.JPG
,,DJI_0352.JPG
,,DJI_0353.JPG
,,DJI_0354.JPG
,,DJI_0355.JPG
,,DJI_0397.JPG
,,DJI_0398.JPG
,,DJI_0399.JPG
,,DJI_0400.JPG
,,DJI_0413.JPG
,,DJI_0414.JPG
,,DJI_0415.JPG
,,DJI_0416.JPG
,,DJI_0460.JPG
,,DJI_0461.JPG
,,DJI_0462.JPG
,,DJI_0478.JPG
,,DJI_0479.JPG
,,DJI_0480.JPG
,,DJI_0525.JPG
,,DJI_0526.JPG
00:00:10:600,00:00:10:700
,,DJI_0293.JPG
,,DJI_0294.JPG
,,DJI_0295.JPG
,,DJI_0338.JPG
,,DJI_0339.JPG
,,DJI_0340.JPG
,,DJI_0353.JPG
,,DJI_0354.JPG
,,DJI_0355.JPG
,,DJI_0397.JPG
,,DJI_0398.JPG
,,DJI_0399.JPG
,,DJI_0400.JPG
,,DJI_0414.JPG
,,DJI_0415.JPG
,,DJI_0416.JPG
,,DJI_0459.JPG
,,DJI_0460.JPG
,,DJI_0461.JPG
,,DJI_0462.JPG
,,DJI_0478.JPG
,,DJI_0479.JPG
,,DJI_0480.JPG
,,DJI_0525.JPG
00:00:10:700,00:00:10:800
,,DJI_0279.JPG
,,DJI_0280.JPG
,,DJI_0281.JPG
,,DJI_0294.JPG
,,DJI_0295.JPG
,,DJI_0296.JPG
,,DJI_0337.JPG
,,DJI_0338.JPG
,,DJI_0339.JPG
,,DJI_0340.JPG
,,DJI_0353.JPG
,,DJI_0354.JPG
,,DJI_0355.JPG
,,DJI_0356.JPG
,,DJI_0396.JPG
,,DJI_0397.JPG
,,DJI_0398.JPG
,,DJI_0399.JPG
,,DJI_0414.JPG
,,DJI_0415.JPG
,,DJI_0416.JPG
,,DJI_0417.JPG
,,DJI_0459.JPG
,,DJI_0460.JPG
,,DJI_0461.JPG
,,DJI_0479.JPG
,,DJI_0480.JPG
00:00:10:800,00:00:10:900
,,DJI_0279.JPG
,,DJI_0280.JPG
,,DJI_0281.JPG
,,DJI_0294.JPG
,,DJI_0295.JPG
,,DJI_0296.JPG
,,DJI_0337.JPG
,,DJI_0338.JPG
,,DJI_0339.JPG
,,DJI_0340.JPG
,,DJI_0353.JPG
,,DJI_0354.JPG
,,DJI_0355.JPG
,,DJI_0356.JPG
,,DJI_0396.JPG
,,DJI_0397.JPG
,,DJI_0398.JPG
,,DJI_0399.JPG
,,DJI_0415.JPG
,,DJI_0416.JPG
,,DJI_0417.JPG
,,DJI_0459.JPG
,,DJI_0460.JPG
,,DJI_0461.JPG
,,DJI_0479.JPG
,,DJI_0480.JPG
00:00:10:900,00:00:11:000
,,DJI_0239.JPG
,,DJI_0240.JPG
,,DJI_0279.JPG
,,DJI_0280.JPG
,,DJI_0281.JPG
,,DJI_0294.JPG
,,DJI_0295.JPG
,,DJI_0296.JPG
,,DJI_0297.JPG
,,DJI_0336.JPG
,,DJI_0337.JPG
,,DJI_0338.JPG
,,DJI_0339.JPG
,,DJI_0354.JPG
,,DJI_0355.JPG
,,DJI_0356.JPG
,,DJI_0357.JPG
,,DJI_0396.JPG
,,DJI_0397.JPG
,,DJI_0398.JPG
,,DJI_0415.JPG
,,DJI_0416.JPG
,,DJI_0417.JPG
,,DJI_0459.JPG
,,DJI_0460.JPG
00:00:11:000,00:00:11:100
,,DJI_0225.JPG
,,DJI_0226.JPG
,,DJI_0227.JPG
,,DJI_0240.JPG
,,DJI_0241.JPG
,,DJI_0242.JPG
,,DJI_0277.JPG
,,DJI_0278.JPG
,,DJI_0279.JPG
,,DJI_0280.JPG
,,DJI_0295.JPG
,,DJI_0296.JPG
,,DJI_0297.JPG
,,DJI_0298.JPG
,,DJI_0335.JPG
,,DJI_0336.JPG
,,DJI_0337.JPG
,,DJI_0338.JPG
,,DJI_0355.JPG
,,DJI_0356.JPG
,,DJI_0357.JPG
,,DJI_0358.JPG
,,DJI_0395.JPG
,,DJI_0396.JPG
,,DJI_0397.JPG
,,DJI_0417.JPG
,,DJI_0418.JPG
00:00:11:100,00:00:11:200
,,DJI_0187.JPG
,,DJI_0225.JPG
,,DJI_0226.JPG
,,DJI_0227.JPG
,,DJI_0240.JPG
,,DJI_0241.JPG
,,DJI_0242.JPG
,,DJI_0277.JPG
,,DJI_0278.JPG
,,DJI_0279.JPG
,,DJI_0280.JPG
,,DJI_0295.JPG
,,DJI_0296.JPG
,,DJI_0297.JPG
,,DJI_0298.JPG
,,DJI_0335.JPG
,,DJI_0336.JPG
,,DJI_0337.JPG
,,DJI_0338.JPG
,,DJI_0355.JPG
,,DJI_0356.JPG
,,DJI_0357.JPG
,,DJI_0358.JPG
,,DJI_0395.JPG
,,DJI_0396.JPG
00:00:11:200,00:00:11:300
,,DJI_0187.JPG
,,DJI_0225.JPG
,,DJI_0226.JPG
,,DJI_0227.JPG
,,DJI_0240.JPG
,,DJI_0241.JPG
,,DJI_0242.JPG
,,DJI_0277.JPG
,,DJI_0278.JPG
,,DJI_0279.JPG
,,DJI_0280.JPG
,,DJI_0295.JPG
,,DJI_0296.JPG
,,DJI_0297.JPG
,,DJI_0298.JPG
,,DJI_0335.JPG
,,DJI_0336.JPG
,,DJI_0337.JPG
,,DJI_0338.JPG
,,DJI_0355.JPG
,,DJI_0356.JPG
,,DJI_0357.JPG
,,DJI_0358.JPG
,,DJI_0395.JPG
,,DJI_0396.JPG
00:00:11:300,00:00:11:400
,,DJI_0187.JPG
,,DJI_0225.JPG
,,DJI_0226.JPG
,,DJI_0227.JPG
,,DJI_0240.JPG
,,DJI_0241.JPG
,,DJI_0242.JPG
,,DJI_0277.JPG
,,DJI_0278.JPG
,,DJI_0279.JPG
,,DJI_0280.JPG
,,DJI_0295.JPG
,,DJI_0296.JPG
,,DJI_0297.JPG
,,DJI_0298.JPG
,,DJI_0335.JPG
,,DJI_0336.JPG
,,DJI_0337.JPG
,,DJI_0338.JPG
,,DJI_0355.JPG
,,DJI_0356.JPG
,,DJI_0357.JPG
,,DJI_0358.JPG
,,DJI_0395.JPG
,,DJI_0396.JPG
00:00:11:400,00:00:11:500
,,DJI_0187.JPG
,,DJI_0225.JPG
,,DJI_0226.JPG
,,DJI_0227.JPG
,,DJI_0240.JPG
,,DJI_0241.JPG
,,DJI_0242.JPG
,,DJI_0277.JPG
,,DJI_0278.JPG
,,DJI_0279.JPG
,,DJI_0280.JPG
,,DJI_0295.JPG
,,DJI_0296.JPG
,,DJI_0297.JPG
,,DJI_0298.JPG
,,DJI_0335.JPG
,,DJI_0336.JPG
,,DJI_0337.JPG
,,DJI_0338.JPG
,,DJI_0355.JPG
,,DJI_0356.JPG
,,DJI_0357.JPG
,,DJI_0358.JPG
,,DJI_0395.JPG
,,DJI_0396.JPG
00:00:11:500,00:00:11:600
,,DJI_0187.JPG
,,DJI_0188.JPG
,,DJI_0225.JPG
,,DJI_0226.JPG
,,DJI_0227.JPG
,,DJI_0240.JPG
,,DJI_0241.JPG
,,DJI_0242.JPG
,,DJI_0277.JPG
,,DJI_0278.JPG
,,DJI_0279.JPG
,,DJI_0280.JPG
,,DJI_0295.JPG
,,DJI_0296.JPG
,,DJI_0297.JPG
,,DJI_0298.JPG
,,DJI_0335.JPG
,,DJI_0336.JPG
,,DJI_0337.JPG
,,DJI_0338.JPG
,,DJI_0356.JPG
,,DJI_0357.JPG
,,DJI_0358.JPG
,,DJI_0395.JPG
,,DJI_0396.JPG
00:00:11:600,00:00:11:700
,,DJI_0187.JPG
,,DJI_0188.JPG
,,DJI_0225.JPG
,,DJI_0226.JPG
,,DJI_0227.JPG
,,DJI_0240.JPG
,,DJI_0241.JPG
,,DJI_0242.JPG
,,DJI_0277.JPG
,,DJI_0278.JPG
,,DJI_0279.JPG
,,DJI_0280.JPG
,,DJI_0295.JPG
,,DJI_0296.JPG
,,DJI_0297.JPG
,,DJI_0298.JPG
,,DJI_0335.JPG
,,DJI_0336.JPG
,,DJI_0337.JPG
,,DJI_0338.JPG
,,DJI_0356.JPG
,,DJI_0357.JPG
,,DJI_0358.JPG
,,DJI_0395.JPG
,,DJI_0396.JPG
00:00:11:700,00:00:11:800
,,DJI_0187.JPG
,,DJI_0188.JPG
,,DJI_0225.JPG
,,DJI_0226.JPG
,,DJI_0227.JPG
,,DJI_0240.JPG
,,DJI_0241.JPG
,,DJI_0242.JPG
,,DJI_0243.JPG
,,DJI_0276.JPG
,,DJI_0277.JPG
,,DJI_0278.JPG
,,DJI_0279.JPG
,,DJI_0296.JPG
,,DJI_0297.JPG
,,DJI_0298.JPG
,,DJI_0335.JPG
,,DJI_0336.JPG
,,DJI_0337.JPG
,,DJI_0338.JPG
,,DJI_0356.JPG
,,DJI_0357.JPG
,,DJI_0358.JPG
00:00:11:800,00:00:11:900
,,DJI_0187.JPG
,,DJI_0188.JPG
,,DJI_0224.JPG
,,DJI_0225.JPG
,,DJI_0226.JPG
,,DJI_0227.JPG
,,DJI_0240.JPG
,,DJI_0241.JPG
,,DJI_0242.JPG
,,DJI_0243.JPG
,,DJI_0276.JPG
,,DJI_0277.JPG
,,DJI_0278.JPG
,,DJI_0279.JPG
,,DJI_0296.JPG
,,DJI_0297.JPG
,,DJI_0298.JPG
,,DJI_0335.JPG
,,DJI_0336.JPG
,,DJI_0337.JPG
,,DJI_0338.JPG
,,DJI_0356.JPG
,,DJI_0357.JPG
,,DJI_0358.JPG
00:00:11:900,00:00:12:000
,,DJI_0187.JPG
,,DJI_0188.JPG
,,DJI_0224.JPG
,,DJI_0225.JPG
,,DJI_0226.JPG
,,DJI_0227.JPG
,,DJI_0240.JPG
,,DJI_0241.JPG
,,DJI_0242.JPG
,,DJI_0243.JPG
,,DJI_0276.JPG
,,DJI_0277.JPG
,,DJI_0278.JPG
,,DJI_0279.JPG
,,DJI_0296.JPG
,,DJI_0297.JPG
,,DJI_0298.JPG
,,DJI_0335.JPG
,,DJI_0336.JPG
,,DJI_0337.JPG
,,DJI_0356.JPG
,,DJI_0357.JPG
,,DJI_0358.JPG
00:00:12:000,00:00:12:100
,,DJI_0173.JPG
,,DJI_0187.JPG
,,DJI_0188.JPG
,,DJI_0224.JPG
,,DJI_0225.JPG
,,DJI_0226.JPG
,,DJI_0227.JPG
,,DJI_0240.JPG
,,DJI_0241.JPG
,,DJI_0242.JPG
,,DJI_0243.JPG
,,DJI_0276.JPG
,,DJI_0277.JPG
,,DJI_0278.JPG
,,DJI_0279.JPG
,,DJI_0296.JPG
,,DJI_0297.JPG
,,DJI_0298.JPG
,,DJI_0335.JPG
,,DJI_0336.JPG
,,DJI_0337.JPG
,,DJI_0356.JPG
,,DJI_0357.JPG
,,DJI_0358.JPG
00:00:12:100,00:00:12:200
,,DJI_0173.JPG
,,DJI_0186.JPG
,,DJI_0187.JPG
,,DJI_0188.JPG
,,DJI_0224.JPG
,,DJI_0225.JPG
,,DJI_0226.JPG
,,DJI_0227.JPG
,,DJI_0240.JPG
,,DJI_0241.JPG
,,DJI_0242.JPG
,,DJI_0243.JPG
,,DJI_0276.JPG
,,DJI_0277.JPG
,,DJI_0278.JPG
,,DJI_0279.JPG
,,DJI_0296.JPG
,,DJI_0297.JPG
,,DJI_0298.JPG
,,DJI_0335.JPG
,,DJI_0336.JPG
,,DJI_0337.JPG
,,DJI_0356.JPG
,,DJI_0357.JPG
,,DJI_0358.JPG
00:00:12:200,00:00:12:300
,,DJI_0172.JPG
,,DJI_0173.JPG
,,DJI_0187.JPG
,,DJI_0188.JPG
,,DJI_0189.JPG
,,DJI_0224.JPG
,,DJI_0225.JPG
,,DJI_0226.JPG
,,DJI_0227.JPG
,,DJI_0240.JPG
,,DJI_0241.JPG
,,DJI_0242.JPG
,,DJI_0243.JPG
,,DJI_0276.JPG
,,DJI_0277.JPG
,,DJI_0278.JPG
,,DJI_0279.JPG
,,DJI_0296.JPG
,,DJI_0297.JPG
,,DJI_0298.JPG
,,DJI_0299.JPG
,,DJI_0335.JPG
,,DJI_0336.JPG
,,DJI_0337.JPG
,,DJI_0356.JPG
,,DJI_0357.JPG
,,DJI_0358.JPG
00:00:12:300,00:00:12:400
,,DJI_0172.JPG
,,DJI_0173.JPG
,,DJI_0186.JPG
,,DJI_0187.JPG
,,DJI_0188.JPG
,,DJI_0189.JPG
,,DJI_0224.JPG
,,DJI_0225.JPG
,,DJI_0226.JPG
,,DJI_0227.JPG
,,DJI_0240.JPG
,,DJI_0241.JPG
,,DJI_0242.JPG
,,DJI_0243.JPG
,,DJI_0276.JPG
,,DJI_0277.JPG
,,DJI_0278.JPG
,,DJI_0279.JPG
,,DJI_0296.JPG
,,DJI_0297.JPG
,,DJI_0298.JPG
,,DJI_0299.JPG
,,DJI_0335.JPG
,,DJI_0336.JPG
,,DJI_0337.JPG
,,DJI_0357.JPG
00:00:12:400,00:00:12:500
,,DJI_0172.JPG
,,DJI_0173.JPG
,,DJI_0186.JPG
,,DJI_0187.JPG
,,DJI_0188.JPG
,,DJI_0189.JPG
,,DJI_0224.JPG
,,DJI_0225.JPG
,,DJI_0226.JPG
,,DJI_0227.JPG
,,DJI_0240.JPG
,,DJI_0241.JPG
,,DJI_0242.JPG
,,DJI_0243.JPG
,,DJI_0276.JPG
,,DJI_0277.JPG
,,DJI_0278.JPG
,,DJI_0279.JPG
,,DJI_0296.JPG
,,DJI_0297.JPG
,,DJI_0298.JPG
,,DJI_0335.JPG
,,DJI_0336.JPG
,,DJI_0337.JPG
,,DJI_0357.JPG
00:00:12:500,00:00:12:600
,,DJI_0172.JPG
,,DJI_0173.JPG
,,DJI_0186.JPG
,,DJI_0187.JPG
,,DJI_0188.JPG
,,DJI_0189.JPG
,,DJI_0224.JPG
,,DJI_0225.JPG
,,DJI_0226.JPG
,,DJI_0227.JPG
,,DJI_0240.JPG
,,DJI_0241.JPG
,,DJI_0242.JPG
,,DJI_0243.JPG
,,DJI_0276.JPG
,,DJI_0277.JPG
,,DJI_0278.JPG
,,DJI_0279.JPG
,,DJI_0296.JPG
,,DJI_0297.JPG
,,DJI_0298.JPG
,,DJI_0299.JPG
,,DJI_0335.JPG
,,DJI_0336.JPG
,,DJI_0337.JPG
,,DJI_0357.JPG
00:00:12:600,00:00:12:700
,,DJI_0172.JPG
,,DJI_0173.JPG
,,DJI_0186.JPG
,,DJI_0187.JPG
,,DJI_0188.JPG
,,DJI_0189.JPG
,,DJI_0224.JPG
,,DJI_0225.JPG
,,DJI_0226.JPG
,,DJI_0227.JPG
,,DJI_0240.JPG
,,DJI_0241.JPG
,,DJI_0242.JPG
,,DJI_0243.JPG
,,DJI_0276.JPG
,,DJI_0277.JPG
,,DJI_0278.JPG
,,DJI_0279.JPG
,,DJI_0296.JPG
,,DJI_0297.JPG
,,DJI_0298.JPG
,,DJI_0335.JPG
,,DJI_0336.JPG
,,DJI_0337.JPG
,,DJI_0357.JPG
00:00:12:700,00:00:12:800
,,DJI_0134.JPG
,,DJI_0172.JPG
,,DJI_0173.JPG
,,DJI_0174.JPG
,,DJI_0186.JPG
,,DJI_0187.JPG
,,DJI_0188.JPG
,,DJI_0189.JPG
,,DJI_0224.JPG
,,DJI_0225.JPG
,,DJI_0226.JPG
,,DJI_0227.JPG
,,DJI_0240.JPG
,,DJI_0241.JPG
,,DJI_0242.JPG
,,DJI_0243.JPG
,,DJI_0276.JPG
,,DJI_0277.JPG
,,DJI_0278.JPG
,,DJI_0279.JPG
,,DJI_0296.JPG
,,DJI_0297.JPG
,,DJI_0298.JPG
,,DJI_0335.JPG
,,DJI_0336.JPG
,,DJI_0337.JPG
00:00:12:800,00:00:12:900
,,DJI_0134.JPG
,,DJI_0172.JPG
,,DJI_0173.JPG
,,DJI_0174.JPG
,,DJI_0186.JPG
,,DJI_0187.JPG
,,DJI_0188.JPG
,,DJI_0189.JPG
,,DJI_0224.JPG
,,DJI_0225.JPG
,,DJI_0226.JPG
,,DJI_0227.JPG
,,DJI_0240.JPG
,,DJI_0241.JPG
,,DJI_0242.JPG
,,DJI_0243.JPG
,,DJI_0276.JPG
,,DJI_0277.JPG
,,DJI_0278.JPG
,,DJI_0279.JPG
,,DJI_0296.JPG
,,DJI_0297.JPG
,,DJI_0298.JPG
,,DJI_0335.JPG
,,DJI_0336.JPG
,,DJI_0337.JPG
00:00:12:900,00:00:13:000
,,DJI_0134.JPG
,,DJI_0135.JPG
,,DJI_0172.JPG
,,DJI_0173.JPG
,,DJI_0174.JPG
,,DJI_0186.JPG
,,DJI_0187.JPG
,,DJI_0188.JPG
,,DJI_0189.JPG
,,DJI_0224.JPG
,,DJI_0225.JPG
,,DJI_0226.JPG
,,DJI_0227.JPG
,,DJI_0240.JPG
,,DJI_0241.JPG
,,DJI_0242.JPG
,,DJI_0243.JPG
,,DJI_0276.JPG
,,DJI_0277.JPG
,,DJI_0278.JPG
,,DJI_0279.JPG
,,DJI_0296.JPG
,,DJI_0297.JPG
,,DJI_0298.JPG
,,DJI_0335.JPG
,,DJI_0336.JPG
,,DJI_0337.JPG
00:00:13:000,00:00:13:100
,,DJI_0134.JPG
,,DJI_0135.JPG
,,DJI_0172.JPG
,,DJI_0173.JPG
,,DJI_0174.JPG
,,DJI_0186.JPG
,,DJI_0187.JPG
,,DJI_0188.JPG
,,DJI_0189.JPG
,,DJI_0224.JPG
,,DJI_0225.JPG
,,DJI_0226.JPG
,,DJI_0227.JPG
,,DJI_0240.JPG
,,DJI_0241.JPG
,,DJI_0242.JPG
,,DJI_0243.JPG
,,DJI_0276.JPG
,,DJI_0277.JPG
,,DJI_0278.JPG
,,DJI_0279.JPG
,,DJI_0296.JPG
